hft_frac,info_lag,softlimit,metric,n_boot,n_base,n_delay,n_liquidity,n_combined,interaction_point,interaction_boot_mean,ci_low,ci_high,p_two_sided,ci_excludes_zero,positive_point
0.4,10,50,vol_ratio,1000,30,30,30,30,-1.197181442680984,-1.1978321428089347,-2.1373889314522576,-0.2808754848145471,0.014,True,False
0.6,1,20,acf_abs_ret_1,1000,30,30,30,30,-0.02936849648713097,-0.028690464201861124,-0.1096150379973027,0.05106793779670511,0.486,False,False
0.6,1,20,acf_abs_ret_5,1000,30,30,30,30,-0.02053147295713767,-0.020776822123821523,-0.08610325911807343,0.04117107515694736,0.546,False,False
0.6,1,20,vol_persistence,1000,30,30,30,30,-0.0014253442397762495,-0.0013763993320121731,-0.010580675479911714,0.007434987922588529,0.794,False,False
0.6,1,20,high_vol_cluster_share,1000,30,30,30,30,-0.03567447045707911,-0.03174202898550721,-0.17472686733556284,0.11986064659977697,0.66,False,False
0.6,1,20,vol_ratio,1000,30,30,30,30,-0.14609540517785025,-0.1352898741773862,-1.098287373507973,0.7564968675508307,0.79,False,False
0.6,1,50,acf_abs_ret_1,1000,30,30,30,30,-0.02370441138230822,-0.022610420062870777,-0.09626859054122491,0.04811485205112423,0.538,False,False
0.6,1,50,acf_abs_ret_5,1000,30,30,30,30,0.025252943460270322,0.02599140354811529,-0.03288389139322119,0.09113126989685832,0.418,False,True
0.6,1,50,vol_persistence,1000,30,30,30,30,0.001232341680617921,0.0012891741624631887,-0.007181591439997445,0.00943716976424959,0.774,False,True
0.6,1,50,high_vol_cluster_share,1000,30,30,30,30,-0.08963210702341123,-0.08814459308807131,-0.2691304347826086,0.09058249721293196,0.332,False,False
0.6,1,50,vol_ratio,1000,30,30,30,30,-0.37500548973007763,-0.3644796047892843,-1.310448537854,0.5468156792645174,0.48,False,False
0.6,3,20,acf_abs_ret_1,1000,30,30,30,30,-0.037642357883426514,-0.036982002530706735,-0.1107512157004465,0.03448435662036525,0.318,False,False
0.6,3,20,acf_abs_ret_5,1000,30,30,30,30,-0.03221831417126278,-0.03323511107454109,-0.09986124096416484,0.034965276161614156,0.318,False,False
0.6,3,20,vol_persistence,1000,30,30,30,30,0.0007506422375920252,0.0009526608379386257,-0.007544286020396196,0.00977840870141959,0.854,False,True
0.6,3,20,high_vol_cluster_share,1000,30,30,30,30,0.020624303232998853,0.017632218506131572,-0.13903567447045723,0.17659141583054636,0.85,False,True
0.6,3,20,vol_ratio,1000,30,30,30,30,-0.2076212514478617,-0.19841992237096903,-1.169929783567356,0.7805106616244348,0.676,False,False
0.6,3,50,acf_abs_ret_1,1000,30,30,30,30,0.046004469837006956,0.04620280846843476,-0.016005151609730435,0.10818459440647736,0.17,False,True
0.6,3,50,acf_abs_ret_5,1000,30,30,30,30,0.050928470343884244,0.05104779922862545,-0.012162332646791825,0.11444208453519146,0.124,False,True
0.6,3,50,vol_persistence,1000,30,30,30,30,0.007554655694874901,0.00760323868836425,-0.0009349980313050038,0.016649389094438766,0.076,False,True
0.6,3,50,high_vol_cluster_share,1000,30,30,30,30,-0.07959866220735795,-0.08188260869565211,-0.2584225195094761,0.11015050167224086,0.356,False,False
0.6,3,50,vol_ratio,1000,30,30,30,30,-0.45141240609677036,-0.41362962260060526,-1.6185313249158826,0.6844093275609705,0.428,False,False
0.6,5,20,acf_abs_ret_1,1000,30,30,30,30,-0.023850048048881745,-0.022793074471775494,-0.09153376260514548,0.05346968477993012,0.552,False,False
0.6,5,20,acf_abs_ret_5,1000,30,30,30,30,-0.04294490411605295,-0.04205631589589416,-0.10265644215918354,0.014396457706653642,0.156,False,False
0.6,5,20,vol_persistence,1000,30,30,30,30,-0.004642998360879891,-0.00458425100049519,-0.013094243469879294,0.0037887134720882946,0.31,False,False
0.6,5,20,high_vol_cluster_share,1000,30,30,30,30,-0.023857302118171442,-0.020222073578595325,-0.16573021181716843,0.1259838350055742,0.804,False,False
0.6,5,20,vol_ratio,1000,30,30,30,30,-0.3618297699702233,-0.36616210537107896,-1.2134643800897766,0.5071266177072752,0.406,False,False
0.6,5,50,acf_abs_ret_1,1000,30,30,30,30,0.02153350859661135,0.020087726316525823,-0.04009886007564563,0.07630263089843069,0.532,False,True
0.6,5,50,acf_abs_ret_5,1000,30,30,30,30,0.042557937402752224,0.04171598343604443,-0.023911524751194714,0.10678359442856616,0.212,False,True
0.6,5,50,vol_persistence,1000,30,30,30,30,0.00179620365571731,0.0014908596324651956,-0.007081697873829407,0.009754422325032106,0.744,False,True
0.6,5,50,high_vol_cluster_share,1000,30,30,30,30,-0.017279821627647463,-0.018166889632106963,-0.19922519509476042,0.1603344481605352,0.864,False,False
0.6,5,50,vol_ratio,1000,30,30,30,30,-0.09545584256335182,-0.10882420976027024,-1.0921956230661063,0.8883206243464267,0.826,False,False
0.6,10,20,acf_abs_ret_1,1000,30,30,30,30,-0.025135502095708917,-0.023781549432416872,-0.10718951999949597,0.04566837529164008,0.536,False,False
0.6,10,20,acf_abs_ret_5,1000,30,30,30,30,-0.00032592905783312975,0.0010906551566979,-0.06834090300449003,0.07073864462356114,0.978,False,False
0.6,10,20,vol_persistence,1000,30,30,30,30,0.0039097184494854,0.0038404574061150615,-0.003847065562307278,0.011850517825916488,0.348,False,True
0.6,10,20,high_vol_cluster_share,1000,30,30,30,30,0.02207357859531761,0.023850167224080274,-0.12945930880713488,0.1764910813823857,0.774,False,True
0.6,10,20,vol_ratio,1000,30,30,30,30,-0.04045620281189466,-0.01706847724930107,-0.9239439487007698,0.8537668298075978,0.98,False,False
0.6,10,50,acf_abs_ret_1,1000,30,30,30,30,0.05154304706338636,0.04981526449834197,-0.017066164539768214,0.11502405704461068,0.134,False,True
0.6,10,50,acf_abs_ret_5,1000,30,30,30,30,0.08634060332757094,0.08632378378560399,0.021183834891655564,0.15361991208553752,0.012,True,True
0.6,10,50,vol_persistence,1000,30,30,30,30,0.008890415557540887,0.008866933354467161,7.3512002598836775e-06,0.01779656195471664,0.05,True,True
0.6,10,50,high_vol_cluster_share,1000,30,30,30,30,-0.011259754738015604,-0.008673690078037853,-0.19952619843924183,0.17492474916387957,0.904,False,False
0.6,10,50,vol_ratio,1000,30,30,30,30,0.06154185079782293,0.051314188123809154,-0.9060273313010908,1.158254395758103,0.958,False,True
0.8,1,20,acf_abs_ret_1,1000,30,30,30,30,0.026424593939782415,0.02474457600047763,-0.043041432900902905,0.09086565579219782,0.46,False,True
0.8,1,20,acf_abs_ret_5,1000,30,30,30,30,-0.01679307964069554,-0.017979332638045107,-0.08886195255043368,0.051037012099092845,0.632,False,False
0.8,1,20,vol_persistence,1000,30,30,30,30,-0.0016691321844863882,-0.0019781380648993276,-0.011901530118485461,0.007820370056452608,0.686,False,False
0.8,1,20,high_vol_cluster_share,1000,30,30,30,30,0.08952062430323288,0.09222028985507243,-0.0721460423634337,0.2624386845039018,0.27,False,True
0.8,1,20,vol_ratio,1000,30,30,30,30,0.6604757929164977,0.6858703588688624,-0.30855961772846463,1.7159447061302646,0.182,False,True
0.8,1,50,acf_abs_ret_1,1000,30,30,30,30,0.012404650489993008,0.014261107076084802,-0.054224730752937586,0.08171386468602447,0.674,False,True
0.8,1,50,acf_abs_ret_5,1000,30,30,30,30,-0.002509120844967322,-0.00027366539784115296,-0.0664878826955864,0.060022963544671154,0.976,False,False
0.8,1,50,vol_persistence,1000,30,30,30,30,0.002777646845712911,0.003141257881000521,-0.007020297179847598,0.013203766866706195,0.568,False,True
0.8,1,50,high_vol_cluster_share,1000,30,30,30,30,0.16298773690078028,0.1638709030100334,-0.007820512820512996,0.3268561872909699,0.062,False,True
0.8,1,50,vol_ratio,1000,30,30,30,30,0.9467275637111605,0.9328269696393058,-0.16525877494034738,1.965933164667413,0.092,False,True
0.8,3,20,acf_abs_ret_1,1000,30,30,30,30,0.02698656092496815,0.02774474695969689,-0.04144435616099349,0.09626247542118531,0.434,False,True
0.8,3,20,acf_abs_ret_5,1000,30,30,30,30,-0.03215096801800588,-0.03208090301271824,-0.10309792987652877,0.03671568002596524,0.34,False,False
0.8,3,20,vol_persistence,1000,30,30,30,30,-0.00010242692831763378,-0.000166862129111222,-0.009094587772540108,0.008995854352725608,0.99,False,False
0.8,3,20,high_vol_cluster_share,1000,30,30,30,30,0.005797101449275255,0.0012656633221850644,-0.13892697881828317,0.1520819397993312,0.98,False,True
0.8,3,20,vol_ratio,1000,30,30,30,30,0.16328180808782644,0.16171855770736623,-0.7777157638367059,1.2267711683924363,0.764,False,True
0.8,3,50,acf_abs_ret_1,1000,30,30,30,30,-0.026561508187528893,-0.02704102125134206,-0.09299964873640863,0.03750730335293898,0.434,False,False
0.8,3,50,acf_abs_ret_5,1000,30,30,30,30,-0.017503115626248927,-0.018297106476770908,-0.08514955362244138,0.050446120904502206,0.6,False,False
0.8,3,50,vol_persistence,1000,30,30,30,30,-0.003378730584961298,-0.0034879857750464965,-0.013545981732134161,0.006722741643151113,0.51,False,False
0.8,3,50,high_vol_cluster_share,1000,30,30,30,30,0.018952062430323213,0.016723299888517302,-0.13923076923076919,0.17982720178372372,0.818,False,True
0.8,3,50,vol_ratio,1000,30,30,30,30,0.2930481794880291,0.31137642473015137,-0.6799570568332648,1.2234359885617934,0.552,False,True
0.8,5,20,acf_abs_ret_1,1000,30,30,30,30,-0.007262530588671212,-0.006250852204086886,-0.07945569231445407,0.0642992991154885,0.872,False,False
0.8,5,20,acf_abs_ret_5,1000,30,30,30,30,-0.04562203128329881,-0.04699993990910535,-0.11446390274049371,0.015300610172908574,0.134,False,False
0.8,5,20,vol_persistence,1000,30,30,30,30,-0.006592002685995357,-0.006614953400319814,-0.01564836856473167,0.0020562760095515662,0.138,False,False
0.8,5,20,high_vol_cluster_share,1000,30,30,30,30,0.08584169453734658,0.08249832775919737,-0.06346711259754724,0.23250836120401333,0.268,False,True
0.8,5,20,vol_ratio,1000,30,30,30,30,0.20288156982461025,0.1753897185588206,-0.8810085360148245,1.222228883583732,0.726,False,True
0.8,5,50,acf_abs_ret_1,1000,30,30,30,30,-0.025409145863463045,-0.02557720938361015,-0.09516707797447231,0.042379818590459514,0.46,False,False
0.8,5,50,acf_abs_ret_5,1000,30,30,30,30,-0.05358699228049882,-0.05267560514680272,-0.10971253313584672,0.0073050130005541045,0.078,False,False
0.8,5,50,vol_persistence,1000,30,30,30,30,-0.005840202315047116,-0.0058962505837022025,-0.015666809061201405,0.003725291339349001,0.2,False,False
0.8,5,50,high_vol_cluster_share,1000,30,30,30,30,0.0208472686733554,0.02013522853957639,-0.14453177257525093,0.16809364548494976,0.8,False,True
0.8,5,50,vol_ratio,1000,30,30,30,30,0.15031590572334208,0.14686230327067018,-0.886917593052296,1.237432356704682,0.78,False,True
0.8,10,20,acf_abs_ret_1,1000,30,30,30,30,0.0077706111888401486,0.008853561673816764,-0.057401095776615854,0.07400364484945872,0.804,False,True
0.8,10,20,acf_abs_ret_5,1000,30,30,30,30,-0.005817618937265345,-0.006681724035653346,-0.06714208357457187,0.051279717911898594,0.832,False,False
0.8,10,20,vol_persistence,1000,30,30,30,30,0.0003173456754075321,0.00016505758970517036,-0.008894392132569356,0.009201256849625434,0.996,False,True
0.8,10,20,high_vol_cluster_share,1000,30,30,30,30,0.03545150501672217,0.034586845039018946,-0.11103678929765881,0.16891304347826092,0.62,False,True
0.8,10,20,vol_ratio,1000,30,30,30,30,-0.4600656794679203,-0.4489072572371982,-1.6712762398866836,0.7343377297439503,0.436,False,False
0.8,10,50,acf_abs_ret_1,1000,30,30,30,30,-0.032408432449225144,-0.033108571358305444,-0.09702698749005328,0.03234936392657004,0.326,False,False
0.8,10,50,acf_abs_ret_5,1000,30,30,30,30,0.005071641694846557,0.00735325381857051,-0.050619619984797845,0.06749207775312134,0.816,False,True
0.8,10,50,vol_persistence,1000,30,30,30,30,0.0007998247970720795,0.0007329661344661651,-0.009503518967116781,0.01198938071052478,0.904,False,True
0.8,10,50,high_vol_cluster_share,1000,30,30,30,30,0.12017837235228535,0.11808628762541809,-0.02876811594202893,0.2704069119286512,0.132,False,True
0.8,10,50,vol_ratio,1000,30,30,30,30,0.2451933990009576,0.25410420526106364,-0.8577401159709994,1.3985889231785824,0.638,False,True
1.0,1,20,acf_abs_ret_1,1000,30,30,30,30,-0.0010126463258535168,-0.0005665905948823934,-0.08251008601014155,0.0782783809137992,0.994,False,False
1.0,1,20,acf_abs_ret_5,1000,30,30,30,30,-0.0014321707763523261,-0.001041256381351657,-0.05954450668763268,0.05706919068267571,0.952,False,False
1.0,1,20,vol_persistence,1000,30,30,30,30,0.0022756338930491893,0.0020207676787426924,-0.007270207915566148,0.011455098450566263,0.702,False,True
1.0,1,20,high_vol_cluster_share,1000,30,30,30,30,-0.14124860646599768,-0.14176465997770346,-0.29647157190635476,-0.0006633221850613444,0.048,True,False
1.0,1,20,vol_ratio,1000,30,30,30,30,-0.808445832616802,-0.8068553897570239,-1.94550469630949,0.22761815934117513,0.15,False,False
1.0,1,50,acf_abs_ret_1,1000,30,30,30,30,-0.032230948069281395,-0.033616360534041004,-0.10356684018319613,0.041486509168714956,0.376,False,False
1.0,1,50,acf_abs_ret_5,1000,30,30,30,30,-0.025132849926158246,-0.02614270638234293,-0.08927987026955891,0.038053014838208506,0.428,False,False
1.0,1,50,vol_persistence,1000,30,30,30,30,0.0027150766424166584,0.002465404190227563,-0.006799122503773786,0.012667800591006247,0.676,False,True
1.0,1,50,high_vol_cluster_share,1000,30,30,30,30,-0.03968784838350076,-0.040747603121516277,-0.19209030100334465,0.11731884057970995,0.606,False,False
1.0,1,50,vol_ratio,1000,30,30,30,30,-0.33104628174641215,-0.3464148602729599,-1.6992114609765105,0.9699849036345346,0.602,False,False
1.0,3,20,acf_abs_ret_1,1000,30,30,30,30,0.011529765397222336,0.012277093164363364,-0.06419187251433668,0.08560247014389674,0.744,False,True
1.0,3,20,acf_abs_ret_5,1000,30,30,30,30,0.015131712002256659,0.014901679571872101,-0.04476389794711751,0.07374791549790191,0.632,False,True
1.0,3,20,vol_persistence,1000,30,30,30,30,0.003390677939015041,0.0033550507388270773,-0.007824936821544237,0.013691027208942691,0.51,False,True
1.0,3,20,high_vol_cluster_share,1000,30,30,30,30,-0.106243032329989,-0.1054673355629877,-0.2645234113712375,0.047179487179487084,0.186,False,False
1.0,3,20,vol_ratio,1000,30,30,30,30,-0.4826665682050688,-0.5026202748808772,-1.4438641230570557,0.39480117354656546,0.31,False,False
1.0,3,50,acf_abs_ret_1,1000,30,30,30,30,-0.02560464365753462,-0.025603271656476346,-0.1013985293604893,0.05258439385913883,0.514,False,False
1.0,3,50,acf_abs_ret_5,1000,30,30,30,30,-0.04447479130834403,-0.04588826168144151,-0.11375948046573053,0.01858007349017454,0.128,False,False
1.0,3,50,vol_persistence,1000,30,30,30,30,-0.005137938710643941,-0.005713980799342234,-0.017559757223997198,0.005573228752938163,0.328,False,False
1.0,3,50,high_vol_cluster_share,1000,30,30,30,30,-0.03478260869565236,-0.03776220735785958,-0.19061036789297653,0.11862040133779259,0.622,False,False
1.0,3,50,vol_ratio,1000,30,30,30,30,-0.3268807905264377,-0.3315919537246855,-1.3898457571738094,0.6958070747028949,0.522,False,False
1.0,5,20,acf_abs_ret_1,1000,30,30,30,30,-0.012198670811325973,-0.012344369877060501,-0.09912902576194692,0.07110112135307123,0.784,False,False
1.0,5,20,acf_abs_ret_5,1000,30,30,30,30,0.029581170937962878,0.030835713548661697,-0.03739694881237792,0.09469719847292271,0.354,False,True
1.0,5,20,vol_persistence,1000,30,30,30,30,-0.0006680953043504134,-0.0007886354535474386,-0.012816410962481938,0.011429484267482252,0.874,False,False
1.0,5,20,high_vol_cluster_share,1000,30,30,30,30,0.011148272017837246,0.013787513935340015,-0.13559921962095875,0.1617001114827202,0.854,False,True
1.0,5,20,vol_ratio,1000,30,30,30,30,0.17702774259378673,0.17137346400091502,-0.733067096400851,0.9795396182879752,0.672,False,True
1.0,5,50,acf_abs_ret_1,1000,30,30,30,30,-0.012195769556372749,-0.01223861916670348,-0.08833205658113964,0.06136847851933235,0.752,False,False
1.0,5,50,acf_abs_ret_5,1000,30,30,30,30,-0.01565295756383861,-0.015559975028369318,-0.07757427657100018,0.04125373412370231,0.626,False,False
1.0,5,50,vol_persistence,1000,30,30,30,30,-0.004608259878034038,-0.004803139762916402,-0.016401678948893262,0.007306383395323175,0.402,False,False
1.0,5,50,high_vol_cluster_share,1000,30,30,30,30,0.12251950947603119,0.11914983277591969,-0.029127647714604295,0.25765886287625434,0.112,False,True
1.0,5,50,vol_ratio,1000,30,30,30,30,0.6844170000550198,0.6997525481049248,-0.29729539123122556,1.723815048801261,0.188,False,True
1.0,10,20,acf_abs_ret_1,1000,30,30,30,30,-0.04756817111055778,-0.04826138068142348,-0.11950963159090787,0.02496355173146638,0.23,False,False
1.0,10,20,acf_abs_ret_5,1000,30,30,30,30,0.00812995727347643,0.008291563794120996,-0.05225243916482228,0.06711080271286152,0.784,False,True
1.0,10,20,vol_persistence,1000,30,30,30,30,-0.003559422956227576,-0.003468046173028835,-0.014263820937128668,0.008006210051822471,0.514,False,False
1.0,10,20,high_vol_cluster_share,1000,30,30,30,30,-0.0852842809364549,-0.08884671125975478,-0.2349637681159422,0.04956521739130423,0.242,False,False
1.0,10,20,vol_ratio,1000,30,30,30,30,-0.3277789350777538,-0.3118385730247729,-1.1897185113807767,0.5692580765496683,0.496,False,False
1.0,10,50,acf_abs_ret_1,1000,30,30,30,30,0.009492720437110191,0.006653451631350391,-0.07844754490058728,0.0931479961615351,0.85,False,True
1.0,10,50,acf_abs_ret_5,1000,30,30,30,30,-0.07566009331511425,-0.07683164445992793,-0.13594995782522443,-0.01916510933967258,0.012,True,False
1.0,10,50,vol_persistence,1000,30,30,30,30,-0.010957489984057878,-0.011168864502892135,-0.022797455792821227,-6.445538740536853e-05,0.046,True,False
1.0,10,50,high_vol_cluster_share,1000,30,30,30,30,-0.09063545150501673,-0.09017023411371246,-0.23839743589743595,0.05687012263099193,0.248,False,False
1.0,10,50,vol_ratio,1000,30,30,30,30,-0.361503363798648,-0.36062248420098514,-1.3784658885933099,0.5475426713375894,0.478,False,False
